Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber
0.00285601, 0.00220004, 0.000654498, 0, 19440, 22542, 0
0.00223452, 0.00149286, 0.000740445, 0, 19440, 22544, 0
0.00188949, 0.00145491, 0.000433681, 0, 19440, 22551, 0
0.00190561, 0.00145253, 0.000452016, 1.053e-06, 19440, 22561, 33
0.0016049, 0.00116972, 0.000434152, 0, 19440, 22557, 0
0.00212594, 0.00139939, 0.000725682, 0, 19440, 22537, 0
0.00293789, 0.0019499, 0.000986421, 0, 19440, 22543, 0
0.00317176, 0.00208891, 0.00108157, 0, 19440, 22537, 0
0.0022885, 0.00181707, 0.000469925, 0, 19440, 22545, 0
0.00326606, 0.00276851, 0.000495764, 0, 19440, 22553, 0
0.00368459, 0.00233965, 0.00134321, 0, 19440, 22550, 0
0.00197887, 0.00158464, 0.000392949, 0, 19440, 22556, 0
0.00318439, 0.00209267, 0.00109047, 0, 19440, 22538, 0
0.00377675, 0.0024242, 0.00135049, 0, 19440, 22530, 0
0.00325279, 0.00226333, 0.000987627, 0, 19440, 22535, 0
0.00178096, 0.00135441, 0.000425386, 0, 19440, 22548, 0
0.00311026, 0.00214386, 0.000965155, 0, 19440, 22546, 0
0.00206005, 0.00158531, 0.000472254, 0, 19440, 22546, 0
0.0020363, 0.00137184, 0.000663257, 0, 19440, 22554, 0
0.0029153, 0.00198026, 0.000933015, 0, 19440, 22539, 0
0.00195162, 0.00122267, 0.000727564, 0, 19440, 22555, 0
0.0016653, 0.00122865, 0.000435479, 0, 19440, 22540, 0
0.00181, 0.00139134, 0.000416985, 0, 19440, 22553, 0
0.0033602, 0.00230414, 0.00105468, 0, 19440, 22539, 0
0.00345795, 0.00238798, 0.00106878, 0, 19440, 22546, 0
0.00311158, 0.00187781, 0.00123205, 0, 19440, 22543, 0
0.00303283, 0.00225073, 0.000780812, 0, 19440, 22557, 0
0.00186587, 0.0014708, 0.000393555, 0, 19440, 22574, 0
0.00328989, 0.00220545, 0.00108321, 1.572e-06, 19440, 22555, 33
0.00324629, 0.00210838, 0.00113601, 0, 19440, 22570, 0
0.00238215, 0.00193297, 0.000446942, 0, 19440, 22556, 0
0.0028541, 0.00186023, 0.000992455, 1.249e-06, 19440, 22559, 33
0.00220859, 0.00176284, 0.000444238, 0, 19440, 22556, 0
0.00199534, 0.00136779, 0.000626029, 0, 19440, 22570, 0
0.00261778, 0.0016795, 0.000937109, 1.684e-06, 19440, 22559, 33
0.00203746, 0.00157121, 0.000464831, 0, 19440, 22560, 0
0.00253989, 0.00210693, 0.000431669, 0, 19440, 22569, 0
0.00273436, 0.00204953, 0.000683389, 0, 19440, 22550, 0
0.00219319, 0.00133389, 0.000858352, 0, 19440, 22560, 0
0.00323309, 0.00227462, 0.000956869, 0, 19440, 22560, 0
0.00169343, 0.0013037, 0.000388774, 0, 19440, 22559, 0
0.00166547, 0.0012898, 0.000374824, 0, 19440, 22568, 0
0.00265133, 0.00201815, 0.00063223, 0, 19440, 22557, 0
0.0018917, 0.00148709, 0.000403433, 0, 19440, 22551, 0
0.00172482, 0.00131384, 0.000409658, 0, 19440, 22561, 0
0.00306895, 0.00209364, 0.000973991, 0, 19440, 22553, 0
0.00326303, 0.00199329, 0.00126806, 0, 19440, 22563, 0
0.00333288, 0.00226529, 0.00106537, 0, 19440, 22562, 0
0.00183824, 0.00133935, 0.000497436, 0, 19440, 22551, 0
0.00262511, 0.00199959, 0.00062437, 0, 19440, 22561, 0
0.00170021, 0.00128161, 0.000417938, 0, 19440, 22563, 0
0.00201113, 0.00145551, 0.000554096, 0, 19440, 22562, 0
0.00180184, 0.00132273, 0.000477844, 0, 19440, 22568, 0
0.00185311, 0.00141578, 0.000436103, 0, 19440, 22558, 0
0.00324381, 0.0022489, 0.00099377, 0, 19440, 22561, 0
0.00304535, 0.00203164, 0.00101251, 0, 19440, 22568, 0
0.00183598, 0.00141619, 0.000417891, 0, 19440, 22553, 0
0.00210948, 0.00148896, 0.00061928, 0, 19440, 22568, 0
0.00318125, 0.00201253, 0.00116754, 0, 19440, 22549, 0
0.00264229, 0.00183669, 0.000803953, 0, 19440, 22541, 0
0.00185809, 0.00130749, 0.000548968, 0, 19440, 22561, 0
0.00194296, 0.00148366, 0.000458385, 0, 19440, 22571, 0
0.00221925, 0.00139709, 0.000821256, 0, 19440, 22548, 0
0.00177706, 0.00129118, 0.000484739, 0, 19440, 22561, 0
0.00251572, 0.00185443, 0.000660043, 1.182e-06, 19440, 22560, 33
0.00199345, 0.00147923, 0.00051196, 0, 19440, 22557, 0
0.00275312, 0.00206301, 0.000688841, 0, 19440, 22555, 0
0.00177814, 0.00133543, 0.00044142, 0, 19440, 22568, 0
0.00324883, 0.00228278, 0.000964925, 0, 19440, 22557, 0
0.00234775, 0.00188106, 0.000465044, 0, 19440, 22568, 0
0.00177701, 0.00132413, 0.000451861, 0, 19440, 22564, 0
0.00172868, 0.00131108, 0.000416242, 0, 19440, 22562, 0
0.00186517, 0.00126779, 0.000595758, 0, 19440, 22546, 0
0.00174208, 0.00124838, 0.000492684, 0, 19440, 22561, 0
0.00246247, 0.0018578, 0.000603257, 0, 19440, 22549, 0
0.00213493, 0.00149413, 0.00063962, 0, 19440, 22550, 0
0.00274102, 0.00188817, 0.000851441, 0, 19440, 22555, 0
0.0021263, 0.00152769, 0.000596444, 0, 19440, 22560, 0
0.00299851, 0.0019906, 0.00100686, 0, 19440, 22571, 0
0.00346518, 0.00212094, 0.00134282, 0, 19440, 22566, 0
0.00189954, 0.00133967, 0.000558624, 0, 19440, 22556, 0
0.00169901, 0.00130881, 0.000389164, 0, 19440, 22575, 0
0.00302968, 0.00211978, 0.000908624, 0, 19440, 22554, 0
0.00337204, 0.00234072, 0.00102921, 0, 19440, 22553, 0
0.00356008, 0.00237748, 0.00118072, 0, 19440, 22568, 0
0.0027079, 0.00204027, 0.000666557, 0, 19440, 22561, 0
0.00343141, 0.00211624, 0.00131261, 0, 19440, 22557, 0
0.0017801, 0.00130649, 0.000471687, 0, 19440, 22563, 0
0.00220633, 0.00168386, 0.000521065, 9.89e-07, 19440, 22563, 33
0.00160731, 0.001168, 0.000438174, 0, 19440, 22570, 0
0.00225281, 0.00175424, 0.000497626, 0, 19440, 22558, 0
0.00194703, 0.00157317, 0.000372566, 0, 19440, 22555, 0
0.00293513, 0.00218338, 0.000750494, 1.001e-06, 19440, 22556, 33
0.00192378, 0.00144954, 0.00047246, 0, 19440, 22562, 0
0.00182095, 0.00134202, 0.000477533, 0, 19440, 22568, 0
0.00179438, 0.00136536, 0.000428342, 0, 19440, 22553, 0
0.0035122, 0.00249763, 0.00101294, 0, 19440, 22552, 0
0.00539473, 0.00435471, 0.00103861, 0, 19440, 22558, 0
0.00319174, 0.00201844, 0.00117185, 0, 19440, 22563, 0
0.0030253, 0.00192736, 0.00109562, 0, 19440, 22553, 0
0.00302018, 0.0019965, 0.00102133, 0, 19440, 22565, 0
0.00361317, 0.00258002, 0.0010318, 0, 19440, 22549, 0
0.0031065, 0.00219164, 0.000913446, 0, 19440, 22560, 0
0.00335782, 0.00226177, 0.00109432, 1.402e-06, 19440, 22561, 33
0.00197733, 0.00148623, 0.000489132, 0, 19440, 22561, 0
0.00180796, 0.00137227, 0.000434818, 1.047e-06, 19440, 22559, 33
0.00247691, 0.00183828, 0.000637373, 0, 19440, 22565, 0
0.00281819, 0.00205671, 0.000760067, 0, 19440, 22558, 0
0.00320425, 0.00223504, 0.000967488, 0, 19440, 22561, 0
0.0027708, 0.00234132, 0.000428163, 0, 19440, 22554, 0
0.00349223, 0.00232985, 0.00116089, 0, 19440, 22545, 0
0.00225865, 0.00183769, 0.000419813, 0, 19440, 22555, 0
0.00155582, 0.00117029, 0.000384487, 0, 19440, 22546, 0
0.00232156, 0.00179228, 0.000528366, 0, 19440, 22546, 0
0.00304451, 0.00210137, 0.000941804, 1.378e-06, 19440, 22554, 33
0.00189048, 0.00146012, 0.000428934, 0, 19440, 22555, 0
0.003383, 0.00227295, 0.00110861, 0, 19440, 22551, 0
0.00178662, 0.00135042, 0.000435335, 0, 19440, 22546, 0
0.00266309, 0.00217915, 0.000482452, 0, 19440, 22557, 0
0.00303594, 0.00205237, 0.00098206, 0, 19440, 22563, 0
0.00301884, 0.00209653, 0.000921071, 0, 19440, 22553, 0
0.00288618, 0.0021554, 0.000729264, 0, 19440, 22564, 0
0.0031242, 0.00217093, 0.000952228, 0, 19440, 22537, 0
0.0033342, 0.00186896, 0.00146397, 0, 19440, 22556, 0
0.00227245, 0.0018261, 0.000444096, 0, 19440, 22551, 0
0.0029457, 0.00196228, 0.000982315, 0, 19440, 22540, 0
0.00289633, 0.00193751, 0.000956705, 0, 19440, 22549, 0
0.00364339, 0.00242476, 0.00121483, 0, 19440, 22556, 0
0.00313624, 0.0020755, 0.00105936, 0, 19440, 22559, 0
0.00311167, 0.00215607, 0.000953323, 0, 19440, 22548, 0
0.00223558, 0.00179094, 0.000443206, 0, 19440, 22566, 0
0.00341956, 0.00173362, 0.00168459, 0, 19440, 22548, 0
0.00173231, 0.00131361, 0.0004174, 0, 19440, 22553, 0
0.00313672, 0.00219123, 0.000944356, 0, 19440, 22556, 0
0.00178678, 0.00132391, 0.000460966, 0, 19440, 22551, 0
0.00317882, 0.00212292, 0.00105468, 0, 19440, 22549, 0
0.00294307, 0.00196762, 0.000973992, 1.542e-06, 19440, 22549, 33
0.00207958, 0.00150487, 0.000572382, 0, 19440, 22554, 0
0.00170417, 0.00116306, 0.000539796, 7.91e-07, 19440, 22561, 33
0.00334374, 0.00198792, 0.00135355, 0, 19440, 22561, 0
0.00330548, 0.00226288, 0.00104074, 0, 19440, 22561, 0
0.00289005, 0.00196517, 0.000923538, 0, 19440, 22555, 0
0.00331822, 0.00220433, 0.00111245, 0, 19440, 22554, 0
0.00307951, 0.00213998, 0.000937798, 0, 19440, 22550, 0
0.00328873, 0.00230416, 0.000982293, 0, 19440, 22562, 0
0.00167193, 0.00129404, 0.000377138, 0, 19440, 22553, 0
0.00357897, 0.00228266, 0.00129471, 0, 19440, 22559, 0
0.00271698, 0.0020323, 0.000683244, 0, 19440, 22557, 0
0.00276938, 0.00168075, 0.00108584, 0, 19440, 22542, 0
0.00236175, 0.00195331, 0.000406247, 0, 19440, 22544, 0
0.00167733, 0.00122364, 0.000452851, 0, 19440, 22546, 0
0.0016062, 0.00120427, 0.000400501, 0, 19440, 22552, 0
0.00321259, 0.00207632, 0.00113419, 1.573e-06, 19440, 22552, 33
0.00241615, 0.00136653, 0.00104835, 1.178e-06, 19440, 22548, 33
0.00176205, 0.0011585, 0.000602404, 0, 19440, 22552, 0
0.00210056, 0.00162193, 0.000477257, 0, 19440, 22563, 0
0.00247633, 0.00134538, 0.00112978, 0, 19440, 22541, 0
0.00201557, 0.00146398, 0.000550661, 1.002e-06, 19440, 22553, 33
0.00355424, 0.00243955, 0.00111307, 0, 19440, 22557, 0
0.00203903, 0.00158456, 0.000453219, 0, 19440, 22551, 0
0.00308012, 0.00209633, 0.0009828, 0, 19440, 22544, 0
0.00177376, 0.00132334, 0.000449626, 0, 19440, 22549, 0
0.00378105, 0.00245744, 0.00132182, 0, 19440, 22556, 0
0.00177278, 0.0013107, 0.000461095, 0, 19440, 22548, 0
0.00158597, 0.00115704, 0.000427683, 0, 19440, 22542, 0
0.00200264, 0.00131213, 0.00068859, 0, 19440, 22548, 0
0.00166862, 0.0012036, 0.000463552, 0, 19440, 22539, 0
0.00203246, 0.00159048, 0.000440754, 1.895e-06, 19440, 22546, 66
0.00166744, 0.00125585, 0.000409036, 0, 19440, 22544, 0
0.00335415, 0.00222032, 0.00113216, 0, 19440, 22537, 0
0.00325724, 0.00222985, 0.00102583, 1.501e-06, 19440, 22551, 33
0.00187088, 0.00127756, 0.000592382, 9.11e-07, 19440, 22553, 33
0.00182572, 0.00142278, 0.000401364, 0, 19440, 22554, 0
0.00218426, 0.00161965, 0.000563343, 0, 19440, 22536, 0
0.00173306, 0.00132556, 0.00040653, 1.218e-06, 19440, 22546, 33
0.00173893, 0.00129254, 0.000445487, 9.53e-07, 19440, 22543, 33
0.00363894, 0.00245732, 0.00117975, 0, 19440, 22533, 0
0.00348907, 0.00227625, 0.00121113, 0, 19440, 22552, 0
0.00288777, 0.00190237, 0.000984027, 0, 19440, 22536, 0
0.00193732, 0.00149394, 0.000441221, 0, 19440, 22552, 0
0.00311924, 0.00215917, 0.000957928, 0, 19440, 22551, 0
0.0016853, 0.00120901, 0.000474476, 1.147e-06, 19440, 22540, 33
0.00242527, 0.00180816, 0.000615523, 1.837e-06, 19440, 22545, 33
0.00314738, 0.00214911, 0.000997083, 0, 19440, 22563, 0
0.00244212, 0.00202975, 0.000411258, 0, 19440, 22555, 0
0.00178987, 0.00138502, 0.000403634, 0, 19440, 22547, 0
0.00209366, 0.00153157, 0.000560685, 2.121e-06, 19440, 22545, 33
0.00245876, 0.00191777, 0.00053962, 0, 19440, 22560, 0
0.00355727, 0.00244237, 0.00111352, 0, 19440, 22550, 0
0.00237241, 0.00169265, 0.000678169, 0, 19440, 22551, 0
0.00196848, 0.0014517, 0.000515726, 0, 19440, 22554, 0
0.00312843, 0.00207252, 0.0010543, 0, 19440, 22539, 0
0.00322554, 0.00196454, 0.00125939, 0, 19440, 22542, 0
0.00173654, 0.00117141, 0.00056342, 7.55e-07, 19440, 22564, 33
0.00206975, 0.00160368, 0.000465106, 1.131e-06, 19440, 22554, 33
0.00170755, 0.00125271, 0.000453634, 0, 19440, 22545, 0
0.0025811, 0.00196595, 0.00061405, 1.056e-06, 19440, 22550, 33
0.00299509, 0.00195553, 0.00103761, 3.767e-06, 19440, 22568, 66
0.00233999, 0.00193297, 0.000405857, 0, 19440, 22538, 0
0.00302872, 0.00202876, 0.00099839, 0, 19440, 22549, 0
0.00323476, 0.00218793, 0.00104541, 0, 19440, 22556, 0
0.00330936, 0.00218379, 0.00112398, 0, 19440, 22566, 0
0.00175556, 0.00133696, 0.000417433, 0, 19440, 22558, 0
0.00193899, 0.00148533, 0.000452928, 0, 19440, 22555, 0
0.00163431, 0.00118319, 0.000450372, 7.05e-07, 19440, 22551, 33
0.00295676, 0.00183793, 0.00111741, 1.743e-06, 19440, 22545, 33
0.00218538, 0.00164707, 0.000537058, 1.207e-06, 19440, 22552, 33
0.00316749, 0.00203179, 0.00113346, 1.507e-06, 19440, 22545, 33
0.00310599, 0.00202127, 0.00108344, 0, 19440, 22553, 0
0.00180045, 0.00129943, 0.000499976, 0, 19440, 22543, 0
0.00199516, 0.0013786, 0.00061541, 1.185e-06, 19440, 22550, 33
0.00175424, 0.00132843, 0.00042477, 9.74e-07, 19440, 22538, 33
0.00227701, 0.00188571, 0.000390268, 1.027e-06, 19440, 22549, 33
0.00302201, 0.00231873, 0.000702265, 0, 19440, 22557, 0
0.00322521, 0.00224393, 0.000979962, 0, 19440, 22549, 0
0.00335694, 0.00216544, 0.00118991, 3.084e-06, 19440, 22554, 66
0.00233467, 0.0018874, 0.000445518, 1.999e-06, 19440, 22547, 66
0.00275347, 0.00208077, 0.000670927, 0, 19440, 22554, 0
0.00208836, 0.00141956, 0.000667446, 1.146e-06, 19440, 22548, 33
0.00195679, 0.0011918, 0.000764049, 0, 19440, 22546, 0
0.00175389, 0.00120519, 0.000547772, 0, 19440, 22545, 0
0.00216126, 0.00169288, 0.000467267, 0, 19440, 22541, 0
0.00348983, 0.00236335, 0.00112521, 0, 19440, 22534, 0
0.00314893, 0.00214168, 0.00100611, 1.346e-06, 19440, 22532, 33
0.00169261, 0.0012995, 0.000392089, 0, 19440, 22543, 0
0.00336893, 0.00233165, 0.00103572, 1.522e-06, 19440, 22544, 33
0.00192924, 0.0014172, 0.000510733, 1.157e-06, 19440, 22541, 33
0.00322461, 0.0021399, 0.00108312, 0, 19440, 22552, 0
0.00307089, 0.00210989, 0.000959382, 0, 19440, 22541, 0
0.00182133, 0.00138485, 0.000435461, 0, 19440, 22542, 0
0.00178542, 0.00129863, 0.000485344, 0, 19440, 22540, 0
0.00321966, 0.00203124, 0.00118672, 0, 19440, 22535, 0
0.00225339, 0.00176564, 0.000486275, 0, 19440, 22536, 0
0.00214828, 0.00125172, 0.000894932, 0, 19440, 22533, 0
0.00253156, 0.00128853, 0.0012419, 0, 19440, 22539, 0
0.00294394, 0.00219107, 0.000751545, 0, 19440, 22536, 0
0.00192096, 0.00138626, 0.000533228, 1.041e-06, 19440, 22554, 33
0.00183376, 0.00138466, 0.000448042, 0, 19440, 22527, 0
0.00306598, 0.00210391, 0.000960787, 0, 19440, 22534, 0
0.00205314, 0.00160845, 0.000443302, 0, 19440, 22537, 0
0.00334753, 0.00221147, 0.00113478, 0, 19440, 22523, 0
0.00323118, 0.00228325, 0.000945789, 0, 19440, 22523, 0
0.00201588, 0.001411, 0.000603722, 0, 19440, 22546, 0
0.00226195, 0.00172491, 0.000535218, 8.09e-07, 19440, 22529, 33
0.00175745, 0.00129949, 0.000457149, 0, 19440, 22535, 0
0.00250705, 0.00196456, 0.000540997, 0, 19440, 22538, 0
0.0018832, 0.00144335, 0.000437503, 0, 19440, 22537, 0
0.00296804, 0.00193675, 0.00102913, 0, 19440, 22540, 0
0.00316547, 0.00215211, 0.00101168, 0, 19440, 22538, 0
0.00310375, 0.00216913, 0.000933279, 0, 19440, 22540, 0
0.00179601, 0.0013855, 0.000408835, 0, 19440, 22539, 0
0.00417077, 0.00232733, 0.00184074, 2.772e-06, 19440, 22545, 33
0.00302707, 0.00206487, 0.000960811, 0, 19440, 22548, 0
0.00335225, 0.00224805, 0.00110265, 0, 19440, 22542, 0
0.00243928, 0.0020103, 0.000427161, 1.13e-06, 19440, 22548, 33
0.0029123, 0.00201948, 0.000891263, 1.337e-06, 19440, 22540, 33
0.00233109, 0.00176844, 0.000561367, 2.241e-06, 19440, 22523, 33
0.00378442, 0.00224137, 0.00154145, 0, 19440, 22547, 0
0.00182313, 0.00138824, 0.000433045, 0, 19440, 22535, 0
0.00328851, 0.00212397, 0.00116291, 0, 19440, 22544, 0
0.00259083, 0.00190822, 0.0006813, 0, 19440, 22541, 0
0.00309585, 0.00207517, 0.0010196, 0, 19440, 22541, 0
0.00189133, 0.00145777, 0.000432378, 0, 19440, 22529, 0
0.00309875, 0.00200153, 0.00109541, 0, 19440, 22545, 0
0.00288375, 0.00175582, 0.00112653, 0, 19440, 22533, 0
0.0022568, 0.00172102, 0.000534072, 8.88e-07, 19440, 22531, 33
0.00226403, 0.00172207, 0.000540587, 0, 19440, 22543, 0
0.00323224, 0.00212781, 0.00110301, 0, 19440, 22545, 0
0.0017992, 0.00133624, 0.000461662, 0, 19440, 22537, 0
0.00177884, 0.00136638, 0.000411527, 0, 19440, 22543, 0
0.00206934, 0.00135267, 0.000715818, 1.335e-06, 19440, 22538, 33
0.00296136, 0.00196748, 0.000992296, 1.459e-06, 19440, 22537, 33
0.0036018, 0.00225445, 0.00134548, 2.066e-06, 19440, 22531, 33
0.00177963, 0.00133471, 0.000443541, 9.17e-07, 19440, 22521, 33
0.00188543, 0.00135504, 0.00052879, 0, 19440, 22532, 0
0.00297657, 0.00200732, 0.000967569, 0, 19440, 22534, 0
0.00173338, 0.00130581, 0.000426312, 0, 19440, 22532, 0
0.00313102, 0.00211524, 0.00101383, 0, 19440, 22525, 0
0.00197632, 0.00153506, 0.000439449, 0, 19440, 22537, 0
0.00243189, 0.0020565, 0.000373987, 0, 19440, 22531, 0
0.00302504, 0.00209055, 0.000933003, 0, 19440, 22547, 0
0.0021465, 0.00159295, 0.000552071, 0, 19440, 22536, 0
0.00177801, 0.00133564, 0.000441269, 0, 19440, 22542, 0
0.00193713, 0.00151302, 0.000423255, 9.79e-07, 19440, 22537, 33
0.00207168, 0.00163691, 0.000433866, 7.19e-07, 19440, 22528, 33
0.00177138, 0.00136652, 0.000403802, 0, 19440, 22528, 0
0.00166366, 0.00121132, 0.000451217, 0, 19440, 22538, 0
0.00362146, 0.00245232, 0.00116735, 0, 19440, 22530, 0
0.00179018, 0.00131086, 0.000477927, 0, 19440, 22529, 0
0.00177858, 0.00135663, 0.000420703, 0, 19440, 22524, 0
0.00284509, 0.00202337, 0.000820696, 0, 19440, 22530, 0
0.0033243, 0.00229777, 0.00102485, 0, 19440, 22530, 0
0.00323526, 0.00230027, 0.000933274, 0, 19440, 22531, 0
0.00212707, 0.00151515, 0.000610687, 0, 19440, 22539, 0
0.00210564, 0.00160756, 0.000497011, 1.224e-06, 19440, 22538, 33
0.00191208, 0.0013624, 0.000547972, 0, 19440, 22541, 0
0.00167006, 0.00120622, 0.000462578, 0, 19440, 22524, 0
0.00181375, 0.00139025, 0.000421846, 0, 19440, 22528, 0
0.00182847, 0.00133024, 0.000497018, 0, 19440, 22539, 0
0.00337375, 0.0021391, 0.00123294, 0, 19440, 22528, 0
0.00312644, 0.00195376, 0.0011715, 0, 19440, 22539, 0
0.00172263, 0.00129973, 0.000421923, 0, 19440, 22530, 0
0.00174315, 0.00130889, 0.000433376, 8.95e-07, 19440, 22541, 33
0.00305924, 0.00209775, 0.00095992, 0, 19440, 22529, 0
0.00342445, 0.00234643, 0.00107609, 1.63e-06, 19440, 22536, 33
0.00281971, 0.00218922, 0.000628811, 0, 19440, 22529, 0
0.0018201, 0.00140382, 0.000415215, 0, 19440, 22529, 0
0.0035795, 0.00241764, 0.00116021, 0, 19440, 22544, 0
0.00223624, 0.00156534, 0.000669699, 0, 19440, 22540, 0
0.00359552, 0.00239322, 0.00120043, 0, 19440, 22524, 0
0.00182088, 0.00119813, 0.000621415, 0, 19440, 22537, 0
0.00330608, 0.00218691, 0.00111543, 0, 19440, 22545, 0
0.00155271, 0.00116426, 0.000387413, 0, 19440, 22532, 0
0.00267323, 0.00205605, 0.000616133, 0, 19440, 22544, 0
0.00272081, 0.00204705, 0.000672292, 8.36e-07, 19440, 22539, 33
0.00231302, 0.00126244, 0.00104952, 0, 19440, 22528, 0
0.00177824, 0.00133921, 0.00043786, 0, 19440, 22537, 0
0.00173166, 0.00130684, 0.000424214, 1.016e-06, 19440, 22545, 33
0.00272222, 0.0022334, 0.000487665, 0, 19440, 22551, 0
0.00165451, 0.00128632, 0.000367546, 0, 19440, 22538, 0
0.00274999, 0.00204927, 0.000699576, 0, 19440, 22535, 0
0.0018162, 0.00135799, 0.000457132, 0, 19440, 22530, 0
0.00354549, 0.00235514, 0.00118844, 0, 19440, 22518, 0
0.00325961, 0.0022156, 0.00104228, 0, 19440, 22536, 0
0.00222423, 0.00155811, 0.000663807, 0, 19440, 22532, 0
0.00293933, 0.00210496, 0.000832964, 0, 19440, 22529, 0
0.00359922, 0.00284713, 0.000750585, 9.33e-07, 19440, 22528, 33
0.00195059, 0.00146004, 0.000489268, 0, 19440, 22524, 0
0.00200291, 0.00152569, 0.0004765, 0, 19440, 22527, 0
0.00302179, 0.00232902, 0.000691319, 0, 19440, 22516, 0
0.00302183, 0.0022657, 0.000754219, 0, 19440, 22517, 0
0.00177034, 0.0013377, 0.000431744, 0, 19440, 22528, 0
0.0022063, 0.00148153, 0.000723562, 0, 19440, 22536, 0
0.001807, 0.00137942, 0.000426703, 0, 19440, 22518, 0
0.00193354, 0.0013291, 0.000603436, 0, 19440, 22527, 0
0.00172844, 0.00133071, 0.000396803, 0, 19440, 22526, 0
0.00322135, 0.002203, 0.00101644, 0, 19440, 22520, 0
0.00317762, 0.0019382, 0.00123793, 0, 19440, 22521, 0
0.00351898, 0.0024838, 0.00103353, 1.687e-06, 19440, 22544, 33
0.00200276, 0.00144971, 0.000551743, 0, 19440, 22525, 0
0.0029338, 0.00192922, 0.00100302, 0, 19440, 22524, 0
0.002012, 0.00131382, 0.000696628, 0, 19440, 22531, 0
0.00297486, 0.00193, 0.00104367, 0, 19440, 22527, 0
0.0020062, 0.00156573, 0.000439126, 0, 19440, 22521, 0
0.00301209, 0.00202477, 0.000986074, 0, 19440, 22530, 0
0.00221181, 0.00178937, 0.000420917, 0, 19440, 22535, 0
0.00214695, 0.00172019, 0.000426102, 0, 19440, 22532, 0
0.00166734, 0.00128609, 0.000379873, 0, 19440, 22530, 0
0.00316114, 0.00208214, 0.00107785, 0, 19440, 22532, 0
0.00315922, 0.00215369, 0.00100424, 1.457e-06, 19440, 22529, 33
0.00262016, 0.00201216, 0.000606621, 0, 19440, 22528, 0
0.0031559, 0.00208883, 0.00106596, 0, 19440, 22534, 0
0.00285854, 0.00185806, 0.000998831, 0, 19440, 22530, 0
0.00180365, 0.00121003, 0.000592301, 0, 19440, 22523, 0
0.00170789, 0.00122613, 0.000479801, 0, 19440, 22526, 0
0.00288307, 0.00192788, 0.000953985, 0, 19440, 22535, 0
0.00306508, 0.0021176, 0.000945618, 1.6e-06, 19440, 22521, 33
0.00303508, 0.00208455, 0.000948998, 0, 19440, 22527, 0
0.0031958, 0.00223257, 0.000961571, 0, 19440, 22525, 0
0.00224239, 0.00169653, 0.000544525, 0, 19440, 22537, 0
0.00186114, 0.00134903, 0.000511139, 0, 19440, 22544, 0
0.0028567, 0.00215695, 0.000697591, 1.09e-06, 19440, 22529, 33
0.00285201, 0.00213055, 0.000720293, 0, 19440, 22532, 0
0.0029681, 0.00203343, 0.000933074, 0, 19440, 22534, 0
0.00227233, 0.00159808, 0.000672562, 0, 19440, 22537, 0
0.00169662, 0.00117901, 0.000516124, 0, 19440, 22521, 0
0.00155606, 0.00114055, 0.000414693, 1.076e-06, 19440, 22538, 33
0.00162821, 0.00119314, 0.000434225, 0, 19440, 22541, 0
0.00154845, 0.00113043, 0.000417123, 0, 19440, 22535, 0
0.00176002, 0.00130476, 0.000454282, 0, 19440, 22546, 0
0.00298002, 0.00206367, 0.000914965, 0, 19440, 22542, 0
0.00311036, 0.00213121, 0.000977744, 0, 19440, 22539, 0
0.00177122, 0.00126866, 0.000501471, 0, 19440, 22533, 0
0.00212626, 0.00170592, 0.000418935, 0, 19440, 22550, 0
0.0031073, 0.00219259, 0.000913343, 1.438e-06, 19440, 22522, 33
0.00310046, 0.00212393, 0.000970617, 0, 19440, 22537, 0
0.00288562, 0.00185898, 0.00102523, 0, 19440, 22546, 0
0.00283684, 0.00188832, 0.000946652, 0, 19440, 22534, 0
0.00161505, 0.00118167, 0.000431915, 0, 19440, 22520, 0
0.00162107, 0.001142, 0.000477755, 0, 19440, 22530, 0
0.00199975, 0.00157849, 0.000419688, 0, 19440, 22538, 0
0.00334275, 0.00215487, 0.00118578, 0, 19440, 22541, 0
0.00170998, 0.00126833, 0.000440597, 0, 19440, 22538, 0
0.00170832, 0.00127934, 0.000428198, 0, 19440, 22527, 0
0.00261177, 0.00196659, 0.000644019, 0, 19440, 22521, 0
0.0021227, 0.00169439, 0.000427255, 0, 19440, 22530, 0
0.00316352, 0.0021358, 0.00102651, 0, 19440, 22528, 0
0.00170688, 0.00128819, 0.000417452, 1.043e-06, 19440, 22540, 33
0.0025943, 0.00210328, 0.000489309, 0, 19440, 22538, 0
0.00169762, 0.0012749, 0.000421682, 0, 19440, 22524, 0
0.00296078, 0.00201305, 0.000946438, 0, 19440, 22551, 0
0.00286272, 0.00191662, 0.000944579, 0, 19440, 22524, 0
0.00191852, 0.0014358, 0.000481559, 0, 19440, 22532, 0
0.0023738, 0.00181129, 0.000561283, 0, 19440, 22523, 0
0.00197323, 0.00149113, 0.000481034, 0, 19440, 22536, 0
0.00261405, 0.00184942, 0.000763629, 0, 19440, 22535, 0
0.00177521, 0.00134279, 0.000431159, 0, 19440, 22530, 0
0.00175495, 0.00132568, 0.000428053, 7.79e-07, 19440, 22527, 33
0.00291188, 0.00209005, 0.000820637, 0, 19440, 22522, 0
0.00395702, 0.0028636, 0.00109187, 0, 19440, 22519, 0
